stemming_data,sentiment_score,sentiment
kereeenn indonesia imbang tetep kereenn bangga broo menyalaa abangkuuhh,0.0,Netral
wasit netralmasih curi sempat,0.0,Netral
lapor ka fifa nage udah menit,0.0,Netral
tau musuh diasia hambat bangkit asia tenggara,0.0,Netral
wasit salah yg salah timnas ga nambah gol,0.0,Netral
zerochantlke kaum keledai gurun panas tuan kagak menang ,0.0,Netral
bilang bahrain negara tapi kaya ya wasit suap wasit adil,0.0,Netral
wasit yg main,0.0,Netral
witan gak percaya gol,0.0,Netral
oknum oknum oknum oknum uapekkkkkk,0.0,Netral
udah menit bperpanjangn gk tiup bpeluit selesai match,0.0,Netral
taat wasit tambah bukti adil,0.0,Netral
fix squad timnas keren gak ngomong,0.0,Netral
wasit pulang bawa bonus ha ha ha lolak lolok,0.8658,Positif
asuuuu wasite tambhan mnit ngasi menit drung barrr bajing tenan wasitee,0.0,Netral
urus afc mayoritas timur heran untung wasit,0.0,Netral
tenangselasa kalo indo menang bahrain arab imbang jepang menang indonesia runner up,0.0,Netral
tanding afc pimpin wasit tarkam,0.0,Netral
indonesia vs bahrainindonesia vs wasit,0.0,Netral
indonesia hebat standing applause diri pegang dada kiri,0.4215,Positif
semangat timnas yg juang dg semangat,0.0,Netral
wasit tdk d kasih obat foul ,0.0,Netral
curang wasit d kn menit tambah,0.0,Netral
tambah menit gol bahrain menit semangat indonesia,0.0,Netral
serang menit golharusnya tp peluang buang sia sia witan gagal umpan ragnar,0.0,Netral
timnas garuda ku menang titik,0.0,Netral
kelas witan gak pede loh ajar tendang kotak penalti,0.0,Netral
knp afc pakai wasit gila,0.0,Netral
faktor non teknis adaarab gitu lohyg jgn hilang focus detik,0.0,Netral
alas asia kelas eropa sepakbola fifa bodo cuan,-0.2732,Negatif
baharain negara konyol guling apalgi wasit sogo,0.0,Netral
sia kuliah ambil fakultas matematika tau,0.0,Netral
tambah menit harud ny sdh henti gol wktu sdh rampok tp gmna lg org rampok msh bnyk dinegri koruptor yg gk dhkum mati bahrain negara kaya sdgkan kta negara kismin,0.0,Netral
gmn sih udh lebih dr injuritime ngk selesai selesailg lg rugi yg hrsnya menang jd imbang,0.0,Netral
kalo imbang tp gol menit akhirkita senang,0.0,Netral
wasitna pecat nu kieumah sampah hungkul,0.0,Netral
harus menang kerna nya dilebihin wasit habis tuh babak wasit pihak ketu rumah main bahrain jatuh dikit tiup tu peluitteroooss semangat indonesia,0.0,Netral
malu maluin kelas arab,0.0,Netral
gile wasit udeh tambah,0.0,Netral
dah ngak wasit berat belah dah panjang goal offsett sahkan umpan langsung bola var nya sengaja ngak lihat sungguh kuku kuku,0.0,Netral
wasit nya curang menit,0.0,Netral
pas goll langsung gk atara gk percaya kaget sedih banget sumpah,0.0,Netral
wasit buruk buruk wasit pon kemaren,0.0,Netral
wasit hebat kyak asu,0.0,Netral
semangat timnas ku,0.0,Netral
smoga aja presiden fifa pihak adil kpada negara yg kualifikasi pildunjlsquot tambah mlebihi batas ya wajar karna bola msih kuasa bahrain tpi pas indo megang bola nyerang koq ngx pluittrs gol knapa ngx ceking var nya offside,0.0,Netral
balas kandang wasit,0.0,Netral
menit bikin tensi,0.0,Netral
wasite djancoooooxxx,0.0,Netral
bahrain kira keras guling guling,0.0,Netral
gol indo cek var gilir gol bahrain ps menit gak cek var itu gol dr wkry tambah,0.0,Netral
indonesia tindak mana adil,0.0,Netral
wasit nya sakit panaskliatan bgt mihak mbah hujan,0.0,Netral
g lasser wasit,0.0,Netral
menit tambah gk yg ngulur bisa full time menit,0.0,Netral
gosok kandang bahrain,0.0,Netral
byotak byadyap,0.0,Netral
the reff is suck,-0.4404,Negatif
seri kalah gara gara wasit ga adil udah abis diterusin sampe bahrain sama duduk masyarakat indonesia patah hati gara gara putus wasit kontroversial gol bahrain cek lg pake var gilir indonesia gol cek var,0.0,Netral
udaah lihat dunia klw timnas garuda slalu curang lawanquot nya tp tuuh wasit ituquot mulu klw tanding dgn timurtengah sibotak,0.0,Netral
knp wasit nya ras arab,0.0,Netral
wkwkwk wasite gathell,0.0,Netral
bangga timnas garudasungguh wasit adil timnas bahrain yg kompak siasat busuknyatimnas bahrain patut harga timnas penuh drama kelici,0.0,Netral
wasit dagel,0.0,Netral
overtime wasit curang,0.0,Netral
wasit nya bngst bngt senggol dikit langgar kartu kuning tuh main bahrain diving gak senggol mending tidur aja kasur maen bola,0.0772,Positif
woiiiiiii kau wasit mata gak otak gak kau gimana sih wasit udah injury udh habis,-0.4215,Negatif
nama tuan rumah mana untung wajar aja,0.0,Netral
wasit licikudah pelanggarantidak lihat varapa pungsi varkalo gak,0.0,Netral
gol bahrain posisi offside,0.0,Netral
wajar kalo israel muak liat orang arab,0.0,Netral
menang wasi baharaim,0.0,Netral
haram,0.0,Netral
udah wasit timur d curang,0.0,Netral
coba uang pajak ga korupsi sogok wasit kek sogok sogok negara,0.0,Netral
beda yah klo sty seri puja ga masuk pildun tetep puja beda indra sjafri menang hina seri hina juara grup hina gw tertawa akibat slalu puja timnas males doain udh gitu yg kristen bilang anak tuhan hebat banding si bungsu males aja dah,0.0,Netral
zerochantlke kaum keledai gurun ,0.0,Netral
salah witan sulaiman duduk,0.0,Netral
king seri,0.0,Netral
balas jkt bully bahrain habis,-0.4939,Negatif
tuan rumah malu,0.0,Netral
respect semangat n juang tim nas indonesiagpp ga da yg sempurnatp yg terbaikcobaan n rintang psti ad n ad yg majubangga tim nas indonesia,0.4767,Positif
alhamdulillah bawa pulang poin indonesia ,0.0,Netral
debut yg manis hilgers,0.0,Netral
tau wasit nya suka curangkok pakeheran,0.0,Netral
curang bahrin indonesia menang in,0.0,Netral
wasit kaya gitu aja dipake evaluasi fifa menit menit,0.0,Netral
gila curang indonesia,0.0,Netral
protes keras ericwasit sogokanjelasawas wasit,0.0,Netral
tuan rumah goal tanding,0.0,Netral
tahan indonesia tdk ditembusasli keren,0.0,Netral
main eropa,0.0,Netral
dah lebihgol offsidevar gak lihatin,0.0,Netral
wasit botak emang gak bener,0.0,Netral
semangat indonesiaq,0.0,Netral
salah wasit,0.0,Netral
untung tuan rumah bgt wasit gitu aman luu,0.0,Netral
a href salto gareth bale,0.0,Netral
susah menang bantai wasit songonggk tau liat,0.0,Netral
negara islam hilang iman nya ya gitu,0.0,Netral
erik merespon wasit yg berat belah,0.0,Netral
peluit tak tiup bahrain cetak goal jalan ninja wasit,0.0,Netral
dasar plontos tarkam auto kena jotos,0.0,Netral
hebat timnas,0.0,Netral
offside njirr,0.0,Netral
wasite d sogok minyak,0.0,Netral
wasit nyetirinwaktu ulur ulureee bahrain nyamakan duduk langsung prit,0.0,Netral
wasit mabok kecubung,0.0,Netral
nama ig wasit malam yah,0.0,Netral
indo ulur menit megang bola,0.0,Netral
mmang wasit n bahrain curang wktunya sdah abis jln trus,0.0,Netral
udah menit tiup pluit panjang menithadehh sit sit,0.0,Netral
bahrain are you proud with this,0.4767,Positif
fifa ulah wasit becus,0.0,Netral
goll bahran syah onside yg sdh dah priit,0.0,Netral
bola udah tiup peluit,0.0,Netral
wasit asww,0.0,Netral
sumpah nang tim indo dicurangin wasit ya allah astaghfirulloh zalim var,0.0,Netral
dah habis dilanjutin,0.0,Netral
emang klo lawan timur lbh cocok wasit eropa jgn wasit timur jg,0.0,Netral
bantay gbk,0.0,Netral
terimakasih ksatria tangguh garudakalian tampil biasasayang menang yg mata renggut wasitwasit condong tuan rumah,0.0,Netral
pencegalan indonesia klo wasit msh timur menang sulit main bagus krn putus wasit yg bikin geram akn mulus lawan menang imbang smentara main indo akn nak mental prustasi krn putus wasit lawan sdh nyogok wasit indo blm nyogok wasit,0.0,Netral
parah bahrain,0.0,Netral
curang menit,0.0,Netral
memalukantolong usut tuntas match inipoint haram bahrain,0.0,Netral
offside goal bahrain menit udah peluit selesai,0.0,Netral
wahhh sayang bobol injured time,-0.4019,Negatif
main kalo main curang,0.0,Netral
saluiiut team garuda,0.0,Netral
yuk sambangin akun si wasit jahiliyah ala gurun pasir timur,0.0,Netral
tunggu wasit tenang sosmed ngilang tuh akun,0.0,Netral
cuaca panas timnas greget main karna nyeimbangin stamina biar gak drop,0.0258,Positif
qatar bahrain tau pas main d penuhin stadion bikin tu kadal nyali ciutpemain supporter,0.2732,Positif
yg tau ig akun sosmed wasit silaturahmi euy,0.0,Netral
main yg penuh drama tuan rumah bahrain berat belah dlm pimpin,0.0,Netral
indonesia kalah wasil,0.0,Netral
wasite gatheli,0.0,Netral
mantap garuda ku muak bahrain kesatria cuil penuh drama jujur respek timur leste yg juang mati mati kalah dg drama yg inti emis iba sang wasit,0.0,Netral
otw akun wasit,0.0,Netral
lg lg rugiin wasit,0.0,Netral
indonesia kalah wasit afc takut asia tenggara wakil masuk piala dunia,0.0,Netral
habis tetep erick thohir usut,0.0,Netral
udah move on aja sam wasit match lawan qingdao stadion china,0.0,Netral
untuk juang timnas bangga kalianterima kasih juang wasit ga sipp,0.0,Netral
gol bahrain bru tanding selesai kalah curang wasit wasit anjing timnas indonesia menang,0.0,Netral
alhamdulilah point,0.0,Netral
garuda terbaikfifa kasi tegas yg wasit and bhrain karna pertmbhaan suda lebih btas,0.0,Netral
salah peluang counter akhir tanding witan bawa bola lawan salah tingkah umpan gak marcelino tidur ahirnya main kacau masuk,0.0,Netral
wasit asyu,0.0,Netral
curang terstruktursegala negara indonesia masuk piala duniakurang ajar kabeh,0.0,Netral
timnashebat habisini kemenanganwalau wasit kontroversi,0.0,Netral
wasit jomok,0.0,Netral
hmmmmmmmmmmmmm wasit,0.0,Netral
bahrain gol haram meit abis bobol wasit timur tenggah jg gak adil menit ya tambah menit bobol menit menit gak ver liga champion menit menit ya menit udah selsai var wasit timur ya gt rusuh tim tim ga maka var wasit timur rusuh ya indonesia menang unggul poin ya indo ya poin posisi,0.7184,Positif
curang wasit yg bayar bahrain,0.0,Netral
gol onside no fair play pas marselino jatoh tambah menit kalo berhentiin pas marselino jatoh wajar segitu tpi tetep play on pas marselino jatoh pas jay buang bola udh pluit,0.5994,Positif
you must be wait untill you come to uswoyyyy bahrainnnloe mo andalin sapa kalo loe tandangke kampoeng orang loe rasa asli nya main bantuin lumampukah tahan imbang,0.0,Netral
wasite jancukkk,0.0,Netral
sdh lewat batas tambah wasit masuk sidang tambah,0.0,Netral
adil jauhtetap semangat indonesia,0.0,Netral
udah paham kalo timur maen udah menit gak tiup tuh pluit tanding,0.0,Netral
kecewa sih nya menang kaya sih,0.0,Netral
curang insyaallah indonesia masuk piala dunia,0.0,Netral
indonesia protes udh bnyak tp maenkan,0.0,Netral
menang wasit aja ngga bawa jam tangan indonesia masuk piala dunia,0.0,Netral
ttp semngt timnas suporter indo sllu mndkngmu menang kalah,0.0,Netral
wasit rugi,0.0,Netral
ketua afc orang bahrain keluarga raja bahrain you know si ketua nasionalisme apa bangsa negara,0.0,Netral
line up sty ni aneh gw ga ngerti pasang jordy belakang mess kasih kiri riski rido ga main anneh bet ga riski rido jay mess sandy wals ivar tom verdok,-0.6124,Negatif
kl bahren bom gooin yampe jam bom kelar tu,0.0,Netral
terimakasih juang sodaraku,0.0,Netral
imbang kuat ya emang ngebel ngotot bukti nya menang masuk gool,0.0,Netral
wasit dajjal haram,0.0,Netral
kecewatapi ttp bersyukurkita tahan imbang bahrain ketar tir,0.0,Netral
tambah menit tp udah menit wasit gk tiup tiup peluit,0.0,Netral
orang yg gk trima indo maju curang wasit,0.0,Netral
cari wasit kasih tau istri anak teman klo makan uang yg haram,0.0,Netral
lihat gol menit bau offside menitkalau tampil timnas indonesia hidup garuda terbang capai piala dunia,0.0,Netral
pdhl gw percaya klau offside tampil var jg yg tayang fiks sih main sultan,0.0,Netral
klo sty seri puja beda klo indra sjafri menang aja hina males gw doain,0.0,Netral
injury time nya boss wasit ohh wasitttsiap amuk kauuu,-0.4215,Negatif
timnas indonesia blm masuka piala duniarealistis ajamelawan bahrain aja gk menangseharusnya kemaren menang mai naturilisasi tpi hasil nihil kecewa berat,0.0,Netral
kan mata hangus gara gara wasit,0.0,Netral
fifa sampah bisnis belaka yg indonesia bahrain sungguh malu,0.0,Netral
ganti yg ga sty witanmarselino masuk ga main indonesiaselain yg ga,0.0,Netral
besok kalo bahrain mampir gbk pake wasit pon aja,0.0,Netral
emang bener musuh besar timnas lawan wasit kocak,0.0,Netral
hrusnya menang klo gx trus mai wasit,0.0,Netral
bonus nya mpe menit,0.5423,Positif
kelas pildun banget,0.0,Netral
yg kalo lawan tim negara bau bau arab uang kalah,0.0,Netral
udah habissss banding,0.0,Netral
game habis eh diterusin sampe gol balas aja tambah nya menit sampe cape ya gaes kl turnamen level asia tenggara maen kasar udh krn ga pake var jg kl level manipulasi tanding wajar,0.0,Netral
witan marselino serang balikaduhhhhhh,0.0,Netral
wasit profesional uda selesai,0.0,Netral
wasit lk han menit menit pas bobol langsung prit tunggu sanksi fifa cek offside var,0.0,Netral
menang bobol detik detik terakhirnyesek,0.0,Netral
trend tim timur divingprovokasi dramatidak sportif wasit slalu curiga,0.0,Netral
indonesia vs tantrum,-0.4215,Negatif
bahrain adek nya qavar bantu wasit kelas brunaisuper acting lebaytoel dikit guling pas tunggal gak tuh guking nya afc arabian football club miris mafia nya tingkat asia,0.0,Netral
anjimmm kitaaa dahhh menang tapi wasit nambah waktuu wasit kontrolversiall,0.0,Netral
wasit manusia hati iblis,0.0,Netral
bahrain cetak gol bola mati indonesia layak menang,0.0,Netral
hasil latih eropa emang mengagumkanmaju garudakuh,0.0,Netral
nya lndonesia menang,0.0,Netral
semangat trus indonesia kuuu,0.0,Netral
gol bahrain offside wasit gak cek var emang susah klo wasit kawasan bahrain silaturahmi wasit om nih,0.0,Netral
indonesia kalah wasituntung aja ajang piala dunia anda ajang pon udah habis wasit,0.0,Netral
wasit asu pokok nya,0.0,Netral
bahrain lapor fifa curang,0.0,Netral
ayo tim garuda ganyang kandang menang telak,0.0,Netral
curang wasit kasih ajar,0.0,Netral
sola wasit serah erik tohir selesai,0.0,Netral
izin cuti aja wkwk gk tidur gw,0.0,Netral
gue ga ikhlas laporin fifa,0.0,Netral
hadap tim yg menang tanding dgn sulitkelcikan permanen,0.0,Netral
wanjirrr si martin paes terbang terbang cuk,0.0,Netral
habis tp lapang wasit ajar curang habis menang indonesia bahrain indonesia wajib protes fifa,0.0,Netral
wasit yg disalahin klo gw ga main yg ngegolin,0.0,Netral
allbulenas,0.0,Netral
pas bola menit udah peluit panjaang wasit kok,0.0,Netral
timnas kalah kasitasuuu,0.0,Netral
jeles timnas pecundangin olej oknumquot,0.0,Netral
bangga garuda is the hero,0.5574,Positif
bentuk tim thunmemng sty,0.0,Netral
bahrain pandai ber akting,0.0,Netral
menit dah habis tyu main pas lempar tpi lanjut tendang sudut tanda mafia nya biar indo ngga menangfifa liat ulang dgn laku wasit malam tpi timnas,0.0,Netral
hasil rubah tegak semangat garuda juang harum indonesia,0.0,Netral
allah swt mahasampai allah swt turun arab zolimsemangat garuda ku,0.0,Netral
tambah menit sih anying,0.0,Netral
gimna gak getir cina ama indonesia skrg,0.0,Netral
habis cetak goll langsung selesai anehhh,0.0,Netral
udah menit aja mainblm tiup pluit panjangmelebihi panjang,0.0,Netral
gol bahrain var nya rusakperpanjang menit menit,0.0,Netral
wasit ancuu,0.0,Netral
harap lolos gak,0.0,Netral
leg menang sih harap,0.0,Netral
mafia wasit,0.0,Netral
tanding jari netizen silaturahmi,0.0,Netral
wasittt kyk gitu ko pakai,0.0,Netral
wasit curang parah,0.0,Netral
legah gak grup qatar eh bahrain ajanasibquot ketemu kakak adik pro dramaseharusnya sih posisi nasib nasibquot,0.0,Netral
wasit menang bosq,0.0,Netral
udh ga respect sma palestine curang blom aja kena azab allah,0.4767,Positif
tandain wasit,0.0,Netral
selal u curang kahwhy,0.0,Netral
wasit nya ajarmasi smpe mnit main indonesia wasit kaga pulang,0.0,Netral
udah habis lanjutin dasar asia gak konsisten,0.0,Netral
sen ggol dikit adu fisik main lawan langsung jatuh lawan jepang pakai laser,0.0,Netral
wasit gak tiup peluit menit lebih batas ditentukanwasit berat belah,0.0,Netral
wasit anjay pon kmaren,0.0,Netral
skarang imbang menang timnas,0.0,Netral
wasit e ra ndelok,0.0,Netral
main udah bagus wasit ajar lolos pildun yg jegal langkah timnas garuda,0.0,Netral
malik starting harusnyaudh wktunya gempur main diaspora,0.0,Netral
gpp timnas d kndng bahrain kta d curang wasitnnti d kndng balas,0.0,Netral
sesal kerja wasit tp moment utk timnas menit kes nunggu peluit tiup wasit peluang bagus x maksimal amp x fouls area rawan free kick amp buah manis utk sty intruksikan jgn maen maen maen,0.5106,Positif
ayo demo aja kantor fifa yng jakartabiar tau siapakita,0.0,Netral
tdk salah liat wasit nya selebrasi kena hukum fifa,0.0,Netral
wasit lawan tanding ny,0.0,Netral
leg indonesia vs bahrain leg,0.0,Netral
gol haram bahrain haus anulir fifa hukum berat kpd bahrain wasit jg curang jepang,0.0,Netral
mess hilger josss,-0.3612,Negatif
duit minyak ngalahin duit freepotkarena minyak kuasa dunia,0.0,Netral
mulyono thn licik balas,0.0,Netral
wasitt ko prindapan ko hancurrr kawan,0.0,Netral
info nama sosmed wasit,0.0,Netral
putus wasit yg rugi timnas pimpin tanding adill,0.0,Netral
wasit puqimak klo lawan tim timur rugi,0.0,Netral
ya timnas indonesia zolimimau level asean kekmau level asia kek rugi wasitdan tanda timnas indonesia menakutkandi takut negara,0.0,Netral
ironi timnas menang tanda buruk seri,0.0,Netral
mahal dah bayar wasit nya tambah yg,0.0,Netral
terima lapang dada wasit nya kaya firaun,0.0,Netral
wasit na bayar ah teu rame beurat sabeulahhh,0.0,Netral
aku timnas level kuat kandang musuh lho sejarah indonesia dibantaiakhirnya bahrain hrus bantu wasit imbang doank,0.0,Netral
wasit tuan rumahwaktu injurytimesdh tpi wasit blm tiup peluit psnjang,0.0,Netral
lepas wasit kerja buruk peluang witan harus nya nambah gol,0.0,Netral
wasit berat belah tambah menit menit,0.0,Netral
afc ne wasit dah tebak sech malu,0.0,Netral
wasit gak lihat panjang menit sdh nenit gak kasi peluit tanda payah nih wasit indonesia bahrain,0.0,Netral
